Timestamp,2020-03-16 17:04:51,Timestamp,2020-03-16 17:04:51
Interval,0.0005,Interval,0.0005
Channel name,"Force",Channel name,"Input 1"
Unit,"V",Unit,"V"
0.4935,0.15472761350105116,0.4935,5.3215618757680048
0.494,0.15389089242973794,0.494,5.322849591415066
0.4945,0.15002910282623957,0.4945,5.322849591415066
0.495,0.15363343979174132,0.495,5.3238153781578239
0.4955,0.15858940301847751,0.4955,5.3260688805824694
0.496,0.15717341353678144,0.496,5.3260688805824694
0.4965,0.15543560825111566,0.4965,5.3238153781578239
0.497,0.16927368700325884,0.497,5.3254250227433015
0.4975,0.15601487668123529,0.4975,5.3296100987487574
0.498,0.13438885415492904,0.498,5.3273565962693414
0.4985,0.1348393963160929,0.4985,5.3283223830419644
0.499,0.12666527406925968,0.499,5.3283223830419644
0.4995,0.11051011788974761,0.4995,5.3312197433982655
0.5,0.092552790857049025,0.5,5.3276785251928382
0.5005,0.087661188825350927,0.5005,5.3273565962693414
0.501,0.072471476071194446,0.501,5.329288169820992
0.5015,0.057088671806411154,0.5015,5.3334732459374852
0.502,0.039195700164353045,0.502,5.3305758855363266
0.5025,0.025808151022629233,0.5025,5.3305758855363266
0.503,0.012935505884783387,0.503,5.3312197433982655
0.5035,-0.002318580929663275,0.5035,5.3312197433982655
0.504,-0.018988661980891948,0.504,5.3315416723303031
0.5045,-0.035980562752929234,0.5045,5.3321855301965142
0.505,-0.05026920945990411,0.505,5.3318636012630529
0.5055,-0.062369507023090166,0.5055,5.3334732459374852
0.506,-0.084767935653271009,0.506,5.3312197433982655
0.5065,-0.096546422663043002,0.5065,5.3302539566064242
0.507,-0.094872976291738076,0.507,5.3321855301965142
0.5075,-0.10336893524373929,0.5075,5.3354048195703179
0.508,-0.1072950984764403,0.508,5.3325074591306887
0.5085,-0.11849431955056547,0.5085,5.328966240893938
0.509,-0.11250852872366091,0.509,5.3325074591306887
0.5095,-0.12010340320630454,0.5095,5.3318636012630529
0.51,-0.13323352745130149,0.51,5.3331513170011746
0.5105,-0.13387716106764092,0.5105,5.3334732459374852
0.511,-0.14102149468752892,0.511,5.3328293880655746
0.5115,-0.14707165178080447,0.5115,5.3305758855363266
0.512,-0.15601816186245507,0.512,5.3321855301965142
0.5125,-0.15968687504587104,0.5125,5.3312197433982655
0.513,-0.15942942148116615,0.513,5.3318636012630529
0.5135,-0.15794906350750629,0.5135,5.3321855301965142
0.514,-0.16078105270934476,0.514,5.3321855301965142
0.5145,-0.15917196791766791,0.5145,5.3318636012630529
0.515,-0.1592363313084294,0.515,5.3325074591306887
0.5155,-0.1567261591244736,0.5155,5.3321855301965142
0.516,-0.15955814826336773,0.516,5.3325074591306887
0.5165,-0.15897887774583561,0.5165,5.3328293880655746
0.517,-0.15041854747142602,0.517,5.3328293880655746
0.5175,-0.15730542961832289,0.5175,5.328966240893938
0.518,-0.17140101352863496,0.518,5.3318636012630529
0.5185,-0.15878578757468131,0.5185,5.327034667346557
0.519,-0.1513839981884321,0.519,5.3315416723303031
0.5195,-0.15318617290474404,0.5195,5.3305758855363266
0.52,-0.15975123843723582,0.52,5.3321855301965142
0.5205,-0.1583352438446228,0.5205,5.329288169820992
0.521,-0.14810146581829639,0.521,5.3321855301965142
0.5215,-0.15357235320866694,0.5215,5.3308978144669394
0.522,-0.15987996522019191,0.522,5.3321855301965142
0.5225,-0.1583352438446228,0.5225,5.3325074591306887
0.523,-0.15402289689996104,0.523,5.3325074591306887
0.5235,-0.15376544336163223,0.5235,5.3331513170011746
0.524,-0.15543889138208222,0.524,5.3331513170011746
0.5245,-0.1495174601505381,0.5245,5.3331513170011746
0.525,-0.14887382635874374,0.525,5.3325074591306887
0.5255,-0.14359602954237383,0.5255,5.3321855301965142
0.526,-0.15402289689996104,0.526,5.3325074591306887
0.5265,-0.15183454186206255,0.5265,5.3296100987487574
0.527,-0.15164145171577678,0.527,5.3321855301965142
0.5275,-0.15415162366957208,0.5275,5.3305758855363266
0.528,-0.14823019257430309,0.528,5.3321855301965142
0.5285,-0.15595379847544791,0.5285,5.3296100987487574
0.529,-0.15061163761349738,0.529,5.3318636012630529
0.5295,-0.15067600099433553,0.5295,5.3299320276772351
0.53,-0.15569634492816709,0.53,5.3325074591306887
0.5305,-0.14996800380917566,0.5305,5.3299320276772351
0.531,-0.14546256738472904,0.531,5.3328293880655746
0.5315,-0.14456148014284814,0.5315,5.3315416723303031
0.532,-0.1513196348067809,0.532,5.3334732459374852
0.5325,-0.14546256738472904,0.5325,5.3321855301965142
0.533,-0.14629929126498842,0.533,5.3328293880655746
0.5335,-0.14810146581829639,0.5335,5.3325074591306887
0.534,-0.14816582919626303,0.534,5.3331513170011746
0.5345,-0.14900255311651397,0.5345,5.3328293880655746
0.535,-0.14932437001222695,0.535,5.3328293880655746
0.5355,-0.1539585335152672,0.5355,5.3331513170011746
0.536,-0.15466653075099626,0.536,5.3334732459374852
0.5365,-0.15421598705448933,0.5365,5.3299320276772351
0.537,-0.14913127987457842,0.537,5.3334732459374852
0.5375,-0.15370107997723609,0.5375,5.3341171038122459
0.538,-0.16824720676425037,0.538,5.3337951748745089
0.5385,-0.15511707445115688,0.5385,5.3305758855363266
